"Publication Date","Fiscal Year","Agency Name","Unit Appropriation Name","Total Adopted Budget Amount"
"20200630","2021","DEPARTMENT OF CITY PLANNING","GEOGRAPHIC SYSTEMS","2,562,724"
"20200630","2021","DEPARTMENT OF CITY PLANNING","GEOGRAPHIC SYSTEMS","299,628"
"20200630","2021","DEPARTMENT OF INVESTIGATION","PERSONAL SERVICES","27,082,394"
"20200630","2021","DEPARTMENT OF INVESTIGATION","OTHER THAN PERSONAL SERVICES","17,341,248"
"20200630","2021","DEPARTMENT OF INVESTIGATION","INSPECTOR GENERAL-PS","4,334,596"
"20200630","2021","DEPARTMENT OF INVESTIGATION","INSPECTOR GENERAL-OTPS","1,145,874"
"20200630","2021","NEW YORK RESEARCH LIBRARIES","LUMP SUM APPROPRIATION","31,015,958"
"20200630","2021","NEW YORK PUBLIC LIBRARY","LUMP SUM-BORO OF MANHATTAN","25,670,228"
"20200630","2021","NEW YORK PUBLIC LIBRARY","LUMP SUM- BORO OF BRONX","24,166,974"
"20200630","2021","NEW YORK PUBLIC LIBRARY","LUMP SUM-BORO OF STATEN ISL","10,127,143"
"20200630","2021","NEW YORK PUBLIC LIBRARY","SYSTEMWIDE SERVICES","93,311,959"
"20200630","2021","NEW YORK PUBLIC LIBRARY","CONSULTANT & ADVISORY SVCS","1,362,128"
"20200630","2021","BROOKLYN PUBLIC LIBRARY","LUMP SUM","116,568,156"
"20200630","2021","QUEENS BOROUGH PUBLIC LIBRARY","LUMP SUM","122,020,931"
"20200630","2021","DEPARTMENT OF EDUCATION","GE INSTR & SCH LEADERSHIP - PS","6,807,764,526"
"20200630","2021","DEPARTMENT OF EDUCATION","GE INSTR & SCH LEADERSHIP - OTPS","796,798,107"
"20200630","2021","DEPARTMENT OF EDUCATION","SE INSTR & SCH LEADERSHIP - PS","1,935,200,444"
"20200630","2021","DEPARTMENT OF EDUCATION","SE INSTR & SCH LEADERSHIP -OTPS","5,439,878"
"20200630","2021","DEPARTMENT OF EDUCATION","CHARTER SCHOOLS","2,296,059,751"
"20200630","2021","DEPARTMENT OF EDUCATION","UNIVERSAL PRE-K - PS","519,997,318"
"20200630","2021","DEPARTMENT OF EDUCATION","UNIVERSAL PRE-K - OTPS","475,844,798"
"20200630","2021","DEPARTMENT OF EDUCATION","EARLY CHILDHOOD PROGRAMS- PS","87,719,759"
"20200630","2021","DEPARTMENT OF EDUCATION","EARLY CHILDHOOD PROGRAMS - OTPS","503,034,286"
"20200630","2021","DEPARTMENT OF EDUCATION","SCHOOL SUPPORT ORGANIZATION","305,946,998"
"20200630","2021","DEPARTMENT OF EDUCATION","SCHOOL SUPPORT ORGANIZATION OTPS","31,734,204"
"20200630","2021","DEPARTMENT OF EDUCATION","CW SE INSTR & SCHL LEADERSHIP - PS","1,157,508,586"
"20200630","2021","DEPARTMENT OF EDUCATION","CW SE INSTR & SCHL LEADERSHIP - OTPS","23,956,180"
"20200630","2021","DEPARTMENT OF EDUCATION","SE INSTRUCTIONAL SUPPORT - PS","360,190,090"
"20200630","2021","DEPARTMENT OF EDUCATION","SE INSTRUCTIONAL SUPPORT -  OTPS","282,038,071"
"20200630","2021","DEPARTMENT OF EDUCATION","SCHOOL FACILITIES - PS","186,123,042"
"20200630","2021","DEPARTMENT OF EDUCATION","SCHOOL FACILITIES - OTPS","950,812,778"
"20200630","2021","MAYORALTY","OFFICE OF THE MAYOR-PS","37,221,743"
"20200630","2021","MAYORALTY","OFFICE OF THE MAYOR-OTPS","4,505,623"
"20200630","2021","CITY COUNCIL","COMMITTEE ON TRANSPORTATION","1"
"20200630","2021","MAYORALTY","OFFICE OF MGMT AND BUDGET-PS","38,308,208"
"20200630","2021","CITY COUNCIL","COMMITTEE ON VETERANS","1"
"20200630","2021","MAYORALTY","OFFICE OF MGMT AND BUDGET-OTPS","9,275,527"
"20200630","2021","CITY COUNCIL","COMMITTEE ON WOMEN'S ISSUES","1"
"20200630","2021","MAYORALTY","CRIMINAL JUSTICE PROGRAMS PS","4,162,993"
"20200630","2021","MAYORALTY","CRIMINAL JUSTICE PROGRAMS OTPS","3,371,315"
"20200630","2021","CITY COUNCIL","COMMITTEE ON YOUTH SERVICES","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON THE AGING","1"
"20200630","2021","MAYORALTY","OFF OF LABOR RELATIONS-OTPS","7,502,356"
"20200630","2021","MAYORALTY","OFF OF LABOR RELATIONS-PS","11,793,968"
"20200630","2021","MAYORALTY","NYC COMM TO THE UN-PS","1,252,995"
"20200630","2021","MAYORALTY","NYC COMM TO THE UN-OTPS","238,709"
"20200630","2021","CITY COUNCIL","COMMITTEE ON CIVIL RIGHTS","1"
"20200630","2021","CITY COUNCIL","CMTEE ON CIVIL SERV & LABOR","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON CONSUMER AFFAIRS","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON CONTRACTS","1"
"20200630","2021","MAYORALTY","MAYOR'S OFFICE OF CONTRACT SERVICES - PS","18,830,414"
"20200630","2021","MAYORALTY","MAYOR'S OFFICE OF CONTRACT SERVICES-OTPS","18,705,023"
"20200630","2021","MAYORALTY","OFF FOR PEOPLE WITH DISAB-PS","731,291"
"20200630","2021","MAYORALTY","OFF FOR PEOPLE WITH DISAB-OTPS","114,125"
"20200630","2021","MAYORALTY","COMMUNITY AFFAIRS UNIT-PS","2,000,923"
"20200630","2021","MAYORALTY","COMMUNITY AFFAIRS UNIT-OTPS","30,000"
"20200630","2021","MAYORALTY","COMMISSION ON GENDER EQUITY-PS","620,793"
"20200630","2021","MAYORALTY","COMMISSION ON GENDER EQUITY-OTPS","5,000"
"20200630","2021","MAYORALTY","OFFICE OF OPERATIONS-PS","8,675,167"
"20200630","2021","MAYORALTY","OFFICE OF OPERATIONS-OTPS","140,000"
"20200630","2021","MAYORALTY","SPECIAL ENFORCEMENT-PS","859,182"
"20200630","2021","MAYORALTY","SPECIAL ENFORCEMENT-OTPS","28,002"
"20200630","2021","BOARD OF ELECTIONS","PERSONAL SERVICES","115,873,783"
"20200630","2021","BOARD OF ELECTIONS","OTHER THAN PERSONAL SERVICES","130,155,027"
"20200630","2021","CAMPAIGN FINANCE BOARD","PERSONAL SERVICES","12,429,590"
"20200630","2021","CAMPAIGN FINANCE BOARD","OTHER THAN PERSONAL SERVICES","14,645,040"
"20200630","2021","CAMPAIGN FINANCE BOARD","ELECTION FUNDING","1,000,000"
"20200630","2021","OFFICE OF THE ACTUARY","PERSONAL SERVICE","5,131,440"
"20200630","2021","OFFICE OF THE ACTUARY","OTHER THAN PERSONAL SERVICE","2,206,434"
"20200630","2021","BOROUGH PRESIDENT - MANHATTAN","PERSONAL SERVICES","4,337,096"
"20200630","2021","BOROUGH PRESIDENT - MANHATTAN","OTHER THAN PERSONAL SERVICES","947,882"
"20200630","2021","BOROUGH PRESIDENT BRONX","PERSONAL SERVICES","5,048,522"
"20200630","2021","BOROUGH PRESIDENT BRONX","OTHER THAN PERSONAL SERVICES","1,234,189"
"20200630","2021","BOROUGH PRESIDENT - BROOKLYN","PERSONAL SERVICES","5,875,114"
"20200630","2021","BOROUGH PRESIDENT - BROOKLYN","OTHER THAN PERSONAL SERVICES","1,365,197"
"20200630","2021","BOROUGH PRESIDENT - QUEENS","PERSONAL SERVICES","4,232,270"
"20200630","2021","BOROUGH PRESIDENT - QUEENS","OTHER THAN PERSONAL SERVICES","1,589,481"
"20200630","2021","BOROUGH PRESIDENT STATEN ISLAND","PERSONAL SERVICES","3,817,753"
"20200630","2021","DEPARTMENT OF EDUCATION","PUPIL TRANSPORTATION - OTPS","1,224,153,826"
"20200630","2021","DEPARTMENT OF EDUCATION","SCHOOL FOOD SERVICES - PS","245,907,111"
"20200630","2021","DEPARTMENT OF EDUCATION","SCHOOL FOOD SERVICES - OTPS","316,766,315"
"20200630","2021","DEPARTMENT OF EDUCATION","SCHOOL SAFETY - OTPS","407,630,724"
"20200630","2021","DEPARTMENT OF EDUCATION","ENERGY AND LEASES - OTPS","579,102,852"
"20200630","2021","DEPARTMENT OF EDUCATION","CENTRAL ADMINISTRATION - PS","224,720,284"
"20200630","2021","DEPARTMENT OF EDUCATION","CENTRAL ADMINISTRATION - OTPS","146,252,132"
"20200630","2021","DEPARTMENT OF EDUCATION","FRINGE BENEFITS - PS","3,814,007,406"
"20200630","2021","DEPARTMENT OF EDUCATION","SE PRE-K CONTRACT PMTS - OTPS","847,163,148"
"20200630","2021","DEPARTMENT OF EDUCATION","CONTRACT SCHOOLS/FOSTER/CH 683 PMTS","841,915,512"
"20200630","2021","DEPARTMENT OF EDUCATION","NPS & FIT PMTS - OTPS","93,670,826"
"20200630","2021","DEPARTMENT OF EDUCATION","CATEGORICAL PROGRAMS - PS","1,012,688,781"
"20200630","2021","DEPARTMENT OF EDUCATION","CATEGORICAL PROGRAMS - OTPS","752,290,766"
"20200630","2021","DEPARTMENT OF HOMELESS SERVICES","STREET PROGRAMS - OTPS","0"
"20200630","2021","CITY UNIVERSITY OF NEW YORK","COMMUNITY COLLEGE-OTPS","344,222,819"
"20200630","2021","CITY UNIVERSITY OF NEW YORK","COMMUNITY COLLEGE PS","807,912,836"
"20200630","2021","CITY UNIVERSITY OF NEW YORK","HUNTER SCHOOLS-OTPS","1,362,588"
"20200630","2021","CITY UNIVERSITY OF NEW YORK","HUNTER SCHOOLS-PS","16,814,229"
"20200630","2021","CITY UNIVERSITY OF NEW YORK","SENIOR COLLEGE OTPS","35,000,000"
"20200630","2021","CIVILIAN COMPLAINT REVIEW BOARD","CCRB-PS","15,090,703"
"20200630","2021","CIVILIAN COMPLAINT REVIEW BOARD","CCRB-OTPS","4,238,939"
"20200630","2021","POLICE DEPARTMENT","OPERATIONS","3,425,717,977"
"20200630","2021","POLICE DEPARTMENT","EXECUTIVE MANAGEMENT","488,488,750"
"20200630","2021","POLICE DEPARTMENT","SCHOOL SAFETY- P.S.","308,378,705"
"20200630","2021","POLICE DEPARTMENT","ADMINISTRATION-PERSONNEL","264,663,141"
"20200630","2021","POLICE DEPARTMENT","CRIMINAL JUSTICE","62,631,263"
"20200630","2021","POLICE DEPARTMENT","TRAFFIC ENFORCEMENT","159,859,502"
"20200630","2021","POLICE DEPARTMENT","TRANSIT POLICE-PS","245,369,998"
"20200630","2021","POLICE DEPARTMENT","HOUSING POLICE-PS","201,990,929"
"20200630","2021","POLICE DEPARTMENT","OPERATIONS-OTPS","84,694,817"
"20200630","2021","POLICE DEPARTMENT","EXECUTIVE MANAGEMENT-OTPS","33,350,935"
"20200630","2021","POLICE DEPARTMENT","SCHOOL SAFETY- OTPS","4,903,848"
"20200630","2021","POLICE DEPARTMENT","ADMINISTRATION-OTPS","312,583,159"
"20200630","2021","POLICE DEPARTMENT","CRIMINAL JUSTICE-OTPS","590,351"
"20200630","2021","POLICE DEPARTMENT","TRAFFIC ENFORCEMENT-OTPS","13,251,989"
"20200630","2021","FIRE DEPARTMENT","EXECUTIVE ADMINISTRATIVE","129,838,647"
"20200630","2021","FIRE DEPARTMENT","FIRE EXTING AND EMERG RESP","1,359,112,446"
"20200630","2021","FIRE DEPARTMENT","FIRE INVESTIGATION","21,947,959"
"20200630","2021","FIRE DEPARTMENT","FIRE PREVENTION","44,495,145"
"20200630","2021","FIRE DEPARTMENT","EXECUTIVE ADMIN-OTPS","162,976,817"
"20200630","2021","FIRE DEPARTMENT","FIRE EXTING & RESP-OTPS","27,940,695"
"20200630","2021","FIRE DEPARTMENT","FIRE INVESTIGATION-OTPS","150,060"
"20200630","2021","FIRE DEPARTMENT","FIRE PREVENTION-OTPS","1,925,896"
"20200630","2021","FIRE DEPARTMENT","EMERGENCY MEDICAL SERVICES-PS","304,309,755"
"20200630","2021","FIRE DEPARTMENT","EMERGENCY MEDICAL SERV-OTPS","40,698,221"
"20200630","2021","DEPARTMENT OF VETERANS' SERVICES","PERSONAL SERVICES","4,266,092"
"20200630","2021","DEPARTMENT OF VETERANS' SERVICES","OTHER THAN PERSONAL SERVICES","1,095,252"
"20200630","2021","ADMIN FOR CHILDREN'S SERVICES","PERSONAL SERVICES","367,196,629"
"20200630","2021","ADMIN FOR CHILDREN'S SERVICES","OTHER THAN PERSONAL SERVICES","77,640,531"
"20200630","2021","ADMIN FOR CHILDREN'S SERVICES","HEADSTART and DAYCARE-PS","17,444,300"
"20200630","2021","ADMIN FOR CHILDREN'S SERVICES","HEADSTART/DAYCARE-OTPS","534,120,448"
"20200630","2021","ADMIN FOR CHILDREN'S SERVICES","ADMINISTRATIVE-PS","69,037,634"
"20200630","2021","ADMIN FOR CHILDREN'S SERVICES","CHILD WELFARE-OTPS","1,352,989,588"
"20200630","2021","ADMIN FOR CHILDREN'S SERVICES","JUVENILE JUSTICE - PS","75,415,956"
"20200630","2021","ADMIN FOR CHILDREN'S SERVICES","JUVENILE JUSTICE - OTPS","196,572,575"
"20200630","2021","ADMIN FOR CHILDREN'S SERVICES","ADOPTION SUBSIDY - PS","0"
"20200630","2021","ADMIN FOR CHILDREN'S SERVICES","ADOPTION SUBSIDY - OTPS","0"
"20200630","2021","ADMIN FOR CHILDREN'S SERVICES","JUVENILE JUSTICE - OCFS PAYMENTS","0"
"20200630","2021","DEPARTMENT OF SOCIAL SERVICES","ADMINISTRATION-OTPS","328,503,832"
"20200630","2021","DEPARTMENT OF SOCIAL SERVICES","PUBLIC ASSISTANCE - OTPS","2,510,263,012"
"20200630","2021","DEPARTMENT OF SOCIAL SERVICES","MEDICAL ASSISTANCE - OTPS","5,949,115,934"
"20200630","2021","DEPARTMENT OF SOCIAL SERVICES","ADULT SERVICES - OTPS","401,417,540"
"20200630","2021","DEPARTMENT OF SOCIAL SERVICES","LEGAL SERVICES - OTPS","189,280,109"
"20200630","2021","DEPARTMENT OF SOCIAL SERVICES","HOME ENERGY ASSISTANCE - OTPS","0"
"20200630","2021","DEPARTMENT OF SOCIAL SERVICES","CHILD SUPPORT SERVICES - OTPS","0"
"20200630","2021","DEPARTMENT OF SOCIAL SERVICES","EMERGENCY FOOD - OTPS","0"
"20200630","2021","DEPARTMENT OF SOCIAL SERVICES","ADMINISTRATION","302,261,332"
"20200630","2021","DEPARTMENT OF SOCIAL SERVICES","PUBLIC ASSISTANCE","301,773,726"
"20200630","2021","DEPARTMENT OF SOCIAL SERVICES","MEDICAL ASSISTANCE","104,630,130"
"20200630","2021","DEPARTMENT OF SOCIAL SERVICES","ADULT SERVICES","127,839,511"
"20200630","2021","DEPARTMENT OF SOCIAL SERVICES","LEGAL SERVICES - PS","3,222,065"
"20200630","2021","DEPARTMENT OF SOCIAL SERVICES","HOME ENERGY ASSISTANCE - PS","1,206,184"
"20200630","2021","DEPARTMENT OF SOCIAL SERVICES","CHILD SUPPORT SERVICES - PS","37,480,989"
"20200630","2021","DEPARTMENT OF HOMELESS SERVICES","SHELTER INTAKE AND PROGRAM - PS","115,806,318"
"20200630","2021","DEPARTMENT OF HOMELESS SERVICES","ADMINISTRATION - PS","35,348,234"
"20200630","2021","DEPARTMENT OF HOMELESS SERVICES","STREET PROGRAMS - PS","5,317,078"
"20200630","2021","DEPARTMENT OF HOMELESS SERVICES","SHELTER INTAKE AND PROGRAM - OTPS","1,963,007,713"
"20200630","2021","DEPARTMENT OF HOMELESS SERVICES","ADMINISTRATION - OTPS","0"
"20200630","2021","DEPARTMENT OF CORRECTION","ADMINISTRATION","109,071,311"
"20200630","2021","DEPARTMENT OF CORRECTION","OPERATIONS","1,082,694,400"
"20200630","2021","DEPARTMENT OF CORRECTION","OPERATIONS - OTPS","152,110,212"
"20200630","2021","DEPARTMENT OF CORRECTION","ADMINISTRATION - OTPS","15,555,464"
"20200630","2021","BOARD OF CORRECTION","PERSONAL SERVICES","3,018,106"
"20200630","2021","BOARD OF CORRECTION","OTHER THAN PERSONAL SERVICE","294,680"
"20200630","2021","PENSION CONTRIBUTIONS","CITY ACTUARIAL PENSIONS","9,859,181,354"
"20200630","2021","PENSION CONTRIBUTIONS","NON-CITY PENSIONS","103,565,650"
"20200630","2021","PENSION CONTRIBUTIONS","NON - ACTUARIAL PENSIONS","350,000"
"20200630","2021","MISCELLANEOUS","RESERVE FOR COLLECTIVE BARGAINING","1,800,684,851"
"20200630","2021","MISCELLANEOUS","OTHER THAN PERSONAL SERVICES","4,706,026,775"
"20200630","2021","MISCELLANEOUS","FRINGE BENEFITS","6,690,525,454"
"20200630","2021","MISCELLANEOUS","INDIGENT DEFENSE SERVICES","308,506,935"
"20200630","2021","DEBT SERVICE","FUNDED DEBT-W/O CONST LIMIT","2,390,793,179"
"20200630","2021","DEBT SERVICE","LEASE PURCH & CITY GUAR DEBT","126,033,282"
"20200630","2021","DEBT SERVICE","BUDGET STABILIZATION ACCOUNT","0"
"20200630","2021","DEBT SERVICE","NYC Transitional Finance Authority","691,214,348"
"20200630","2021","PUBLIC ADVOCATE","PERSONAL SERVICES","4,153,800"
"20200630","2021","PUBLIC ADVOCATE","OTHER THAN PERSONAL SERVICES","375,467"
"20200630","2021","CITY COUNCIL","COUNCIL MEMBERS","29,963,900"
"20200630","2021","CITY COUNCIL","COMMITTEE STAFFING","22,282,381"
"20200630","2021","CITY COUNCIL","COUNCIL SERVICES DIVISION","13,083,986"
"20200630","2021","CITY COUNCIL","OTPS COUNCIL MEMBERS","6,200,000"
"20200630","2021","CITY COUNCIL","OTPS CENTRAL STAFF","16,104,475"
"20200630","2021","CITY COUNCIL","COMMITTEE ON THE AGING","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON CIVIL RIGHTS","1"
"20200630","2021","CITY COUNCIL","CMTEE ON CIVIL SERV & LABOR","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON CONSUMER AFFAIRS","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON CONTRACTS","1"
"20200630","2021","CITY COUNCIL","CULT. AFFAIRS, LIB. & INT'L INTGRP. REL","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON COURTS AND LEGAL SERVICES","1"
"20200630","2021","CITY COUNCIL","CMTEE ON ECONOMIC DEVELOPMENT","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON EDUCATION","1"
"20200630","2021","CITY COUNCIL","CMTEE ON ENVIRON PROTECTION","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON FINANCE","1"
"20200630","2021","CITY COUNCIL","COMM ON FIRE & CRIMINAL JUSTICE","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON GENERAL WELFARE","1"
"20200630","2021","CITY COUNCIL","CMTEE ON GOV'T OPERATIONS","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON HEALTH","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON HIGHER EDUCATION","1"
"20200630","2021","CITY COUNCIL","HOSPITALS","1"
"20200630","2021","CITY COUNCIL","CMTEE ON HOUSING & BUILDINGS","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON IMMIGRATION","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON JUVENILE JUSTICE","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON LAND USE","1"
"20200630","2021","CITY COUNCIL","CMTEE ON LOWER MANHATTAN REDEVELOPMENT","1"
"20200630","2021","CITY COUNCIL","MEN HLTH, RET, ALC,DRUG ABUSE & DIS SVCS","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON OVERSIGHT & INVESTIGATIONS","1"
"20200630","2021","CITY COUNCIL","CMTEE ON PARKS REC & CULT","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON PUBLIC SAFETY","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON PUBLIC HOUSING","1"
"20200630","2021","CITY COUNCIL","CMTEE ON RULES PRIV & ELECT","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON SANITATION & SOLIDWASTE MGT","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON SMALL BUSINESS","1"
"20200630","2021","CITY COUNCIL","CMTEE ON STANDARDS AND ETHICS","1"
"20200630","2021","CITY COUNCIL","CMTEE ON STATE AND FED LEG","1"
"20200630","2021","CITY COUNCIL","CULT. AFFAIRS, LIB. & INT'L INTGRP. REL","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON COURTS AND LEGAL SERVICES","1"
"20200630","2021","CITY COUNCIL","CMTEE ON ECONOMIC DEVELOPMENT","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON EDUCATION","1"
"20200630","2021","CITY COUNCIL","CMTEE ON ENVIRON PROTECTION","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON FINANCE","1"
"20200630","2021","CITY COUNCIL","COMM ON FIRE & CRIM JUSTICE OTPS","1"
"20200630","2021","CITY COUNCIL","CMTEE ON GENERAL WELFARE","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON GOV'T OPERATIONS","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON HEALTH","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON HIGHER EDUCATION","1"
"20200630","2021","CITY COUNCIL","HOSPITALS","1"
"20200630","2021","CITY COUNCIL","CMTEE ON HOUSING & BLDGS","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON IMMIGRATION","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON JUVENILE JUSTICE","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON LAND USE","1"
"20200630","2021","CITY COUNCIL","CMTEE ON LOWER MANHATTAN REDEVELOPMENT","1"
"20200630","2021","CITY COUNCIL","MEN HLTH, RET, ALC,DRUG ABUSE & DIS SVCS","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON OVERSIGHT & INVESTIGATIONS","1"
"20200630","2021","CITY COUNCIL","CMTEE ON PARKS REC & CULT","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON PUBLIC HOUSING","1"
"20200630","2021","CITY COUNCIL","CMTEE ON PUBLIC SAFETY","1"
"20200630","2021","CITY COUNCIL","CMTEE ON RULES,PRIV. & ELECT.","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON SANITATION & SOLIDWASTE MGT","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON SMALL BUSINESS","1"
"20200630","2021","CITY COUNCIL","CMTEE ON STANDARDS & ETHICS","1"
"20200630","2021","CITY COUNCIL","CMTEE ON STATE & FED. LEG.","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON TECHNOLOGY IN GOVERNMENT","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON TRANSPORTATION","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON VETERANS","1"
"20200630","2021","CITY COUNCIL","COMMITTEE ON WOMEN'S ISSUES","1"
"20200630","2021","CITY COUNCIL","CMTEE ON YOUTH SERVICES","1"
"20200630","2021","CITY CLERK","PERSONAL SERVICES","4,656,711"
"20200630","2021","CITY CLERK","OTHER THAN PERSONAL SERVICES","1,175,526"
"20200630","2021","DEPARTMENT FOR THE AGING","EXECUTIVE & ADMIN MGMT - PS","14,874,566"
"20200630","2021","DEPARTMENT FOR THE AGING","COMMUNITY PROGRAMS - PS","16,648,377"
"20200630","2021","DEPARTMENT FOR THE AGING","COMMUNITY PROGRAMS - OTPS","385,789,769"
"20200630","2021","DEPARTMENT FOR THE AGING","EXECUTIVE & ADMIN MGMT-OTPS","1,826,636"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","OFFICE OF COMMISSIONER-PS","4,959,366"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","OFFICE OF COMMISSIONER - OTPS","1,862,508"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","CULTURAL PROGRAMS","84,709,184"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","METROPOLITAN MUSEUM OF ART","23,995,020"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","NY BOTANICAL GARDEN","7,371,061"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","AMER MUSEUM NATURAL HISTORY","17,181,147"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","THE WILDLIFE CONSERVATION SOC.","16,594,487"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","BROOKLYN MUSEUM","8,919,045"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","BKLYN CHILDREN'S MUSEUM","2,225,092"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","BROOKLYN BOTANIC GARDEN","4,386,370"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","QUEENS BOTANICAL GARDEN","1,352,563"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","NY HALL OF SCIENCE","2,107,063"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","SI INSTITUTE ARTS & SCIENCES","1,088,715"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","S.I. ZOOLOGICAL SOCIETY","1,794,292"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","S I HISTORICAL SOCIETY","844,176"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","MUSEUM OF THE CITY OF NY","1,791,367"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","WAVE HILL","1,523,313"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","BROOKLYN ACADEMY OF MUSIC","3,009,444"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","SNUG HARBOR CULTURAL CENTER","2,054,669"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","STUDIO MUSEUM IN HARLEM","656,463"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","OTHER CULTURAL INSTITUTIONS","22,503,286"
"20200630","2021","MANHATTAN COMMUNITY BOARD #2","RENT AND ENERGY","70,629"
"20200630","2021","DEPARTMENT OF CULTURAL AFFAIRS","N.Y.SHAKESPEARE FESTIVAL","1,168,165"
"20200630","2021","FINANCIAL INFORMATION SERVICE AGENCY","PERSONAL SERVICES","52,206,513"
"20200630","2021","FINANCIAL INFORMATION SERVICE AGENCY","OTHER THAN PERSONAL SERVICES","62,740,204"
"20200630","2021","OFFICE OF PAYROLL ADMINISTRATION","PERSONAL SERVICE","14,311,077"
"20200630","2021","OFFICE OF PAYROLL ADMINISTRATION","OTHER THAN PERSONAL SERVICE","1,472,878"
"20200630","2021","INDEPENDENT BUDGET OFFICE","PERSONAL SERVICE","5,153,059"
"20200630","2021","INDEPENDENT BUDGET OFFICE","OTHER THAN PERSONAL SERVICE","794,908"
"20200630","2021","EQUAL EMPLOYMENT PRACTICES COMMISSION","PERSONAL SERVICES","1,169,685"
"20200630","2021","EQUAL EMPLOYMENT PRACTICES COMMISSION","OTHER THAN PERSONAL SERVICES","50,117"
